surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,surgical_lesion,lesion_1,lesion_2,lesion_3,cp_data,outcome
0.0,0.0,529642.0,37.6,48.0,18.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,2.0,1.0,5.5,0.6666666666666666,4.0,42.0,7.4,1.0,2.8,0.0,3111.0,0.0,0.0,0.0,2.0
1.0,0.0,527563.0,37.8,52.0,24.0,2.0,3.0,5.0,1.0,4.0,0.0,1.0,2.0,1.0,5.7,2.0,0.0,48.0,6.6,0.0,3.7,1.0,5400.0,0.0,0.0,0.0,0.0
0.0,0.0,530544.0,37.4,48.0,12.0,2.0,2.0,3.0,1.0,0.0,2.0,3.0,2.0,2.0,5.0,3.0,4.0,49.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,528151.0,39.3,114.0,36.0,3.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,7.0,0.0,0.0,50.0,7.9,2.0,6.0,0.0,4124.0,0.0,0.0,1.0,0.0
1.0,0.0,530301.0,38.6,48.0,24.0,2.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,6.0,1.0,4.0,45.0,6.4,0.0,3.6,1.0,4205.0,0.0,0.0,1.0,0.0
0.0,0.0,534135.0,38.1,40.0,16.0,1.3333333333333333,3.0,5.0,1.0,3.0,2.0,2.3333333333333335,1.3333333333333333,1.0,1.0,0.0,0.0,31.0,75.0,1.0,1.0,1.0,2208.0,0.0,0.0,0.0,1.0
1.0,0.0,529796.0,37.8,96.0,24.0,1.0,3.0,4.0,2.0,2.0,0.0,2.0,2.0,1.0,5.0,0.0,1.0,52.0,7.5,2.0,4.5,1.0,5400.0,0.0,0.0,0.0,0.0
1.0,0.0,534115.0,38.5,60.0,10.0,1.0,3.0,5.0,1.0,2.0,0.0,2.0,0.6666666666666666,0.0,2.0,0.0,3.0,50.0,77.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
1.0,0.0,534788.0,37.5,48.0,30.0,2.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,3.0,0.3333333333333333,48.0,74.0,1.0,2.0,0.0,5111.0,0.0,0.0,0.0,2.0
0.0,0.0,530381.0,38.1,124.0,40.0,1.0,3.0,5.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,55.0,8.1,2.0,2.0,1.0,2208.0,0.0,0.0,0.0,1.0
1.0,0.0,527518.0,36.6,82.0,36.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,4.5,1.0,0.0,45.0,7.0,1.0,2.0,1.0,2209.0,0.0,0.0,1.0,2.0
0.0,0.0,529703.0,38.0,56.0,40.0,2.0,2.0,5.0,1.0,3.0,3.0,3.0,2.0,2.0,7.0,3.0,2.0,40.0,7.5,1.0,2.3,0.0,5000.0,0.0,0.0,1.0,2.0
0.0,0.0,529498.0,37.8,114.0,36.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,7.0,1.0,1.0,55.0,8.1,2.0,4.5,1.0,2205.0,0.0,0.0,0.0,2.0
1.0,0.0,528178.0,37.7,66.0,12.0,2.0,2.0,5.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,31.5,6.1,2.0,4.3,1.0,2208.0,0.0,0.0,1.0,2.0
1.0,0.0,534787.0,38.0,36.0,24.0,1.0,3.0,4.0,2.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,52.0,75.0,1.0,2.0,0.0,3111.0,0.0,0.0,0.0,1.0
1.0,0.0,529461.0,36.5,114.0,36.0,1.0,3.0,4.0,2.0,1.0,3.0,0.0,2.0,2.0,7.0,3.0,0.0,57.0,8.1,2.0,4.5,1.0,3205.0,0.0,0.0,0.0,0.0
0.0,1.0,529172.0,37.4,84.0,30.0,1.0,3.0,5.0,1.0,4.0,3.0,0.0,2.0,0.0,6.5,3.0,1.0,48.0,7.5,1.0,2.5,1.0,2300.0,0.0,0.0,0.0,0.0
1.0,0.0,535043.0,39.3,100.0,51.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,68.0,13.0,2.0,2.0,1.0,2205.0,0.0,0.0,1.0,1.0
1.0,0.0,5299629.0,38.0,40.0,26.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,7.0,3.0,0.0,45.0,5.9,1.0,1.3,1.0,2205.0,0.0,0.0,1.0,2.0
1.0,0.0,533942.0,36.7,100.0,24.0,1.0,3.0,4.0,1.0,3.3333333333333335,0.0,2.0,0.0,1.0,2.0,1.0,0.0,52.0,75.0,2.0,2.0,1.0,2205.0,0.0,0.0,0.0,1.0
1.0,0.0,534324.0,39.2,48.0,28.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,0.0,1.0,5.5,0.0,1.0,41.0,68.0,1.0,2.0,1.0,2209.0,0.0,0.0,1.0,2.0
1.0,0.0,5287179.0,38.3,88.0,28.0,2.0,2.0,5.0,1.0,0.0,2.0,1.0,0.0,1.0,4.5,3.0,0.6666666666666666,48.0,6.1,0.0,2.6,1.0,5206.0,0.0,0.0,0.0,0.0
1.0,0.0,528523.0,38.0,66.0,16.0,2.0,3.0,5.0,1.0,4.0,0.0,3.0,2.0,2.0,3.0,1.6666666666666667,0.0,43.0,3.7,1.0,3.6,1.0,3133.0,0.0,0.0,1.0,2.0
0.0,0.0,529135.0,38.8,86.0,16.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,7.0,0.0,0.0,73.0,8.2,0.0,10.1,1.0,4205.0,0.0,0.0,1.0,0.0
0.0,0.0,529272.0,38.3,112.0,16.0,0.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,51.0,6.0,2.0,1.0,1.0,5205.0,0.0,0.0,1.0,1.0
1.0,1.0,529642.0,37.5,84.0,40.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,43.0,6.0,0.0,2.6,1.0,7111.0,0.0,0.0,1.0,2.0
1.0,0.0,527563.0,39.2,128.0,36.0,0.0,3.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,5.0,2.0,0.0,57.0,6.3,2.0,3.4,1.0,3205.0,0.0,0.0,0.0,0.0
0.0,0.0,529667.0,39.0,56.0,40.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,7.0,0.0,0.0,44.0,7.5,0.0,2.5,0.0,2113.0,0.0,0.0,1.0,2.0
1.0,0.0,533902.0,36.9,96.0,28.0,1.0,2.0,4.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,55.0,82.0,1.3333333333333333,2.0,1.0,3205.0,0.0,0.0,0.0,0.0
0.0,0.0,530001.0,38.6,88.0,28.0,3.0,2.0,5.0,1.0,3.0,2.0,0.0,2.0,0.0,7.0,1.0,1.3333333333333333,37.0,6.6,1.0,3.2,1.0,5400.0,0.0,0.0,1.0,2.0
0.0,0.0,528183.0,37.1,66.0,8.0,2.0,3.0,1.0,1.0,3.0,3.0,0.0,2.0,0.0,3.5,0.0,1.0,48.0,6.8,1.0,2.3,1.0,2208.0,0.0,0.0,1.0,0.0
0.0,0.0,535029.0,38.2,40.0,12.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,33.0,51.0,1.0,2.0,0.0,1400.0,0.0,0.0,0.0,1.0
0.0,0.0,530693.0,37.8,48.0,30.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,5.0,0.0,1.0,37.0,6.5,0.0,2.6,1.0,2209.0,0.0,0.0,0.0,2.0
1.0,0.0,529304.0,37.7,84.0,48.0,1.0,3.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,7.5,0.0,1.0,63.0,8.4,2.0,2.0,1.0,2208.0,0.0,0.0,0.0,0.0
1.0,0.0,5287179.0,37.8,124.0,30.0,1.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,6.5,0.0,1.0,52.0,7.5,2.0,2.6,1.0,5124.0,0.0,0.0,0.0,0.0
1.0,0.0,530384.0,38.0,88.0,36.0,1.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,4.5,1.0,0.0,45.0,6.8,2.0,6.6,1.0,31110.0,0.0,0.0,1.0,0.0
1.0,0.0,528743.0,37.8,75.0,36.0,2.0,2.0,5.0,2.0,4.0,0.0,3.0,2.0,1.0,5.0,0.0,0.0,48.0,7.4,2.0,3.2,1.0,1400.0,0.0,0.0,0.0,0.0
1.0,0.0,529475.0,38.3,52.0,24.0,0.0,3.0,4.0,1.0,1.0,0.0,3.0,0.0,1.0,7.0,1.0,1.0,45.0,7.5,0.0,1.3,1.0,2207.0,0.0,0.0,0.0,2.0
1.0,0.0,530001.0,39.1,86.0,24.0,1.0,0.0,4.0,1.0,1.0,0.0,3.0,2.0,1.0,6.5,0.0,1.0,59.0,6.5,2.0,4.8,1.0,3205.0,0.0,0.0,0.0,0.0
1.0,0.0,528743.0,37.1,75.0,36.0,0.0,3.0,5.0,2.0,4.0,0.0,2.0,2.0,2.0,5.0,0.0,1.0,48.0,7.4,2.0,3.2,1.0,12208.0,0.0,0.0,0.0,0.0
1.0,0.0,528214.0,38.6,48.0,20.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,0.0,2.0,3.0,3.0,1.0,42.0,7.5,0.0,3.2,1.0,2205.0,0.0,0.0,1.0,0.0
0.0,0.0,534787.0,38.0,50.0,20.0,2.0,2.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,1.3333333333333333,4.0,36.0,61.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
1.0,0.0,527957.0,38.8,60.0,20.0,1.0,3.0,5.0,2.0,1.0,3.0,0.0,2.0,2.0,7.0,1.0,0.0,52.0,7.0,2.0,6.0,0.0,3111.0,0.0,0.0,0.0,2.0
1.0,0.0,530366.0,38.2,96.0,20.0,2.0,3.0,5.0,1.0,2.0,3.0,0.0,2.0,1.0,5.2,3.0,1.0,47.0,6.2,0.0,5.3,1.0,31110.0,0.0,0.0,1.0,0.0
0.0,0.0,529461.0,40.3,114.0,36.0,1.0,2.0,3.0,2.0,1.0,3.0,0.0,2.0,2.0,7.0,3.0,1.0,57.0,8.1,2.0,4.5,1.0,7400.0,0.0,0.0,0.0,0.0
1.0,0.0,530526.0,37.6,48.0,30.0,1.0,2.0,5.0,1.0,3.0,3.0,0.0,2.0,0.0,3.0,1.0,0.0,35.0,7.5,1.0,2.8,1.0,3111.0,0.0,0.0,0.0,2.0
1.0,0.0,528469.0,38.1,52.0,24.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,7.0,3.0,1.0,44.0,7.5,1.0,2.6,1.0,2206.0,0.0,0.0,0.0,0.0
0.0,0.0,529272.0,38.5,60.0,12.0,1.0,2.0,3.0,1.0,0.0,3.0,3.0,2.0,0.3333333333333333,7.0,1.3333333333333333,4.0,49.0,8.5,0.0,5.0,0.0,3111.0,0.0,0.0,1.0,2.0
0.0,0.0,533723.0,39.3,80.0,30.0,0.0,3.0,5.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,68.0,70.0,2.0,2.0,1.0,3025.0,0.0,0.0,0.0,2.0
1.0,0.0,526802.0,39.0,96.0,40.0,1.0,3.0,4.0,2.0,2.0,0.0,0.0,1.3333333333333333,0.0,5.3,0.0,0.0,43.0,7.5,1.0,2.0,1.0,3025.0,0.0,0.0,1.0,0.0
1.0,0.0,535163.0,37.8,78.0,20.0,1.0,3.0,5.0,1.0,2.0,0.0,3.0,2.0,1.0,2.0,0.6666666666666666,0.3333333333333333,37.0,66.0,1.3333333333333333,2.0,1.0,2207.0,1400.0,0.0,0.0,1.0
1.0,0.0,528214.0,37.2,72.0,30.0,1.0,3.0,5.0,1.0,3.0,3.0,0.0,2.0,2.0,3.0,0.0,1.0,44.0,6.0,1.0,3.6,1.0,2209.0,0.0,0.0,1.0,2.0
1.0,0.0,528668.0,38.1,60.0,24.0,1.0,3.0,5.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,43.0,6.1,1.0,3.6,1.0,2208.0,0.0,0.0,0.0,2.0
0.0,0.0,529461.0,36.1,114.0,48.0,1.0,3.0,4.0,2.0,1.0,0.0,3.0,2.0,1.0,5.0,0.0,0.0,57.0,7.4,2.0,4.5,1.0,1400.0,0.0,0.0,1.0,0.0
1.0,0.0,522979.0,37.6,75.0,60.0,1.0,3.0,3.6666666666666665,2.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,45.0,8.5,1.0,1.0,1.0,4205.0,0.0,0.0,1.0,0.0
1.0,1.0,528931.0,38.1,84.0,36.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,7.2,0.0,0.0,57.0,8.0,2.0,4.3,1.0,3111.0,0.0,0.0,0.0,2.0
1.0,0.0,534403.0,38.3,40.0,20.0,1.3333333333333333,2.6666666666666665,2.3333333333333335,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.0,1.0,1.0,1.3333333333333333,0.0,36.0,62.0,0.6666666666666666,2.0,0.0,2208.0,0.0,0.0,0.0,1.0
0.0,0.0,530561.0,38.3,112.0,24.0,1.0,3.0,4.0,2.0,1.0,0.0,3.0,2.0,2.0,7.0,1.3333333333333333,2.0,57.0,4.5,2.0,2.6,0.0,400.0,0.0,0.0,1.0,2.0
0.0,0.0,533692.0,38.5,48.0,16.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,34.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,528804.0,38.3,48.0,24.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,5.0,3.0,3.0,43.0,7.0,1.0,5.0,0.0,3111.0,0.0,0.0,1.0,2.0
0.0,0.0,5290482.0,39.5,84.0,20.0,1.0,3.0,1.0,2.0,4.0,3.0,0.0,2.0,0.0,6.5,1.0,0.0,35.0,6.7,1.0,1.5,1.0,4205.0,0.0,0.0,0.0,1.0
1.0,0.0,534756.0,37.1,80.0,36.0,1.0,3.0,4.0,2.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,65.0,82.0,2.0,2.0,0.0,1400.0,0.0,0.0,0.0,1.0
0.0,0.0,529461.0,40.3,84.0,36.0,1.0,3.0,3.0,1.0,4.0,3.0,0.0,2.0,2.0,7.0,3.0,0.0,57.0,8.1,2.0,4.5,1.0,3205.0,0.0,0.0,1.0,2.0
1.0,1.0,529685.0,37.5,66.0,40.0,3.0,3.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,4.0,0.0,1.0,35.0,5.5,2.0,2.6,1.0,5400.0,0.0,0.0,1.0,0.0
0.0,0.0,530401.0,36.7,108.0,36.0,1.0,3.0,0.0,1.0,1.0,3.0,3.0,0.0,2.0,4.5,2.0,2.0,54.0,6.4,2.0,2.6,1.0,5400.0,0.0,0.0,0.0,0.0
0.0,0.0,529461.0,40.3,114.0,36.0,1.0,3.0,4.0,2.0,1.0,3.0,0.0,2.0,2.0,7.0,1.0,0.0,57.0,6.2,2.0,3.2,1.0,3205.0,0.0,0.0,0.0,0.0
0.0,0.0,529461.0,40.3,114.0,44.0,1.0,2.0,5.0,1.0,1.0,3.0,0.0,2.0,2.0,7.0,3.0,3.0,57.0,8.1,2.0,4.5,1.0,7111.0,0.0,0.0,1.0,1.0
1.0,0.0,535158.0,40.8,92.0,22.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,65.0,65.0,2.0,2.0,1.0,2208.0,0.0,0.0,1.0,2.0
1.0,0.0,529777.0,39.9,60.0,24.0,1.0,3.0,5.0,1.0,4.0,0.0,0.0,2.0,0.0,4.5,1.0,1.6666666666666667,47.0,7.2,1.0,2.0,1.0,3205.0,0.0,0.0,0.0,0.0
1.0,1.0,5294369.0,38.0,136.0,48.0,1.0,3.0,0.0,1.0,3.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,33.0,6.1,1.0,2.1,1.0,2124.0,0.0,0.0,1.0,2.0
1.0,0.0,528743.0,37.4,75.0,36.0,0.3333333333333333,2.6666666666666665,5.0,2.0,4.0,0.0,3.0,2.0,1.0,5.0,0.0,1.0,48.0,7.5,2.0,3.2,1.0,12208.0,0.0,0.0,1.0,0.0
1.0,0.0,529796.0,38.0,100.0,24.0,0.0,3.0,4.0,2.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,75.0,6.5,2.0,2.0,1.0,2209.0,0.0,0.0,0.0,1.0
0.0,0.0,5299629.0,37.8,52.0,12.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,5.0,2.0,2.0,40.0,7.0,1.0,2.1,0.0,0.0,0.0,0.0,1.0,2.0
0.0,0.0,530670.0,37.7,88.0,24.0,1.0,3.0,5.0,1.0,3.0,3.0,3.0,0.6666666666666666,1.0,1.0,0.0,0.0,44.0,6.0,2.0,3.4,1.0,1400.0,0.0,0.0,1.0,0.0
1.0,0.0,5290481.0,38.0,64.0,28.0,2.0,2.0,5.0,1.0,3.0,3.0,3.0,2.0,2.0,3.5,1.0,1.0,44.0,5.5,1.0,3.9,1.0,2205.0,0.0,0.0,1.0,2.0
1.0,0.0,529461.0,38.5,72.0,44.0,1.0,3.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,4.5,0.0,1.0,53.0,8.6,1.0,4.3,1.0,2112.0,0.0,0.0,1.0,0.0
1.0,0.0,527463.0,37.3,96.0,18.0,2.0,3.0,2.0,2.0,1.0,0.0,3.0,2.0,1.0,5.0,0.0,1.0,69.0,8.9,2.0,6.0,1.0,2207.0,0.0,0.0,1.0,0.0
1.0,0.0,534756.0,38.2,96.0,20.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,41.0,65.0,2.0,2.0,1.0,3205.0,0.0,0.0,0.0,2.0
1.0,0.0,527883.0,38.5,129.0,48.0,1.0,3.0,4.0,1.0,4.0,0.0,0.0,2.0,2.0,4.5,0.3333333333333333,1.0,48.0,7.4,1.0,2.6,1.0,2205.0,0.0,0.0,1.0,2.0
1.0,0.0,534053.0,38.2,100.0,51.0,1.0,3.0,4.0,2.0,4.0,0.0,0.0,2.0,1.0,2.0,0.3333333333333333,0.0,57.0,69.0,2.0,2.0,0.0,1400.0,0.0,0.0,0.0,1.0
1.0,0.0,535130.0,38.1,48.0,32.0,1.0,3.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,37.0,6.0,1.0,3.3,1.0,6112.0,0.0,0.0,0.0,2.0
0.0,0.0,527463.0,40.3,114.0,36.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,6.5,0.0,1.0,68.0,7.6,2.0,4.7,1.0,2209.0,0.0,0.0,0.0,0.0
1.0,0.0,527563.0,38.5,52.0,24.0,2.0,3.0,5.0,1.0,4.0,0.0,1.0,2.0,0.0,5.7,2.0,0.0,48.0,6.6,0.0,3.7,1.0,5400.0,0.0,0.0,1.0,0.0
0.0,0.0,530002.0,39.2,108.0,51.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,66.0,13.0,2.0,2.0,0.0,4300.0,0.0,0.0,1.0,1.0
1.0,0.0,5290759.0,37.5,90.0,32.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,7.0,0.0,1.0,44.0,8.1,1.0,4.7,1.0,1400.0,0.0,0.0,0.0,0.0
1.0,0.0,529796.0,37.6,88.0,48.0,1.0,3.0,2.0,2.0,1.0,3.0,0.0,2.0,1.0,6.5,0.0,1.0,48.0,4.5,2.0,3.4,1.0,3205.0,0.0,0.0,1.0,0.0
1.0,0.0,533692.0,38.7,120.0,10.0,0.6666666666666666,2.3333333333333335,3.0,1.0,4.0,4.0,1.0,0.6666666666666666,1.0,1.0,1.0,3.0,34.0,75.0,0.0,1.0,1.0,3111.0,0.0,0.0,0.0,2.0
0.0,0.0,528996.0,38.6,52.0,12.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,5.0,3.0,2.0,44.0,7.3,0.0,1.6,0.0,0.0,0.0,0.0,1.0,2.0
0.0,0.0,530242.0,37.2,108.0,12.0,1.0,3.0,4.0,2.0,3.0,0.0,0.0,2.0,1.0,6.0,1.0,2.0,52.0,8.2,2.0,7.4,1.0,2207.0,0.0,0.0,1.0,1.0
0.0,1.0,529642.0,37.0,88.0,36.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,6.8,3.0,0.3333333333333333,45.0,7.2,0.0,4.5,0.0,2112.0,0.0,0.0,1.0,2.0
1.0,0.0,528183.0,38.2,52.0,96.0,2.0,2.0,5.0,1.0,3.0,0.0,3.0,2.0,0.0,5.7,3.0,1.0,39.0,7.6,1.0,3.7,1.0,2208.0,0.0,0.0,1.0,2.0
1.0,0.0,530170.0,37.5,44.0,12.0,1.0,3.0,5.0,1.0,1.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,37.0,6.1,2.0,2.0,1.0,3209.0,0.0,0.0,0.0,0.0
1.0,0.0,528469.0,39.0,88.0,28.0,2.0,3.0,2.0,2.0,4.0,0.0,0.0,2.0,1.0,7.0,0.0,1.0,64.0,7.6,1.0,2.6,1.0,2208.0,0.0,0.0,0.0,0.0
1.0,0.0,5290481.0,37.2,60.0,18.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,5.5,0.0,1.0,32.0,6.2,0.0,3.7,1.0,2124.0,0.0,0.0,1.0,2.0
1.0,0.0,533836.0,38.3,52.0,16.0,1.0,3.0,5.0,1.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,0.3333333333333333,68.0,64.0,2.0,2.0,1.0,31110.0,0.0,0.0,1.0,2.0
1.0,0.0,534069.0,38.0,48.0,16.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.6666666666666666,52.0,6.6,1.0,1.0,0.0,5206.0,0.0,0.0,0.0,1.0
1.0,0.0,534145.0,37.1,76.0,20.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,52.0,75.0,2.0,2.0,1.0,3205.0,0.0,0.0,0.0,1.0
0.0,0.0,529888.0,37.6,40.0,12.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,1.0,4.0,47.0,7.0,2.0,3.0,0.0,400.0,0.0,0.0,1.0,2.0
0.0,0.0,528548.0,37.8,52.0,24.0,2.0,2.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,5.0,3.0,2.0,32.0,6.2,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0
0.0,0.0,528743.0,36.8,52.0,44.0,2.0,2.0,1.0,1.0,1.0,3.0,0.3333333333333333,2.0,1.0,7.5,1.0,4.0,48.0,8.5,1.0,2.5,0.0,5000.0,0.0,0.0,1.0,2.0
1.0,0.0,530544.0,38.1,70.0,32.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,32.0,6.0,1.0,3.9,1.0,3111.0,0.0,0.0,1.0,2.0
1.0,0.0,527758.0,39.1,100.0,36.0,1.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,7.5,0.0,1.0,54.0,6.2,2.0,3.6,1.0,2206.0,0.0,0.0,0.0,2.0
1.0,0.0,527706.0,38.1,60.0,12.0,3.0,2.0,5.0,1.0,3.0,2.0,0.0,0.0,0.0,7.0,2.0,3.0,47.0,6.1,0.0,3.3,1.0,7209.0,0.0,0.0,1.0,0.0
1.0,1.0,529388.0,38.0,112.0,24.0,1.0,3.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,4.5,0.0,1.0,75.0,4.5,2.0,3.3,1.0,2207.0,0.0,0.0,1.0,0.0
1.0,1.0,529461.0,37.1,84.0,36.0,1.0,3.0,5.0,2.0,1.0,3.0,0.0,2.0,2.0,4.0,0.0,0.0,47.0,6.1,2.0,4.3,1.0,5400.0,0.0,0.0,1.0,0.0
1.0,0.0,528548.0,38.0,60.0,16.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,40.0,6.0,1.0,3.6,1.0,2209.0,0.0,0.0,1.0,2.0
0.0,0.0,527563.0,38.6,108.0,18.0,1.0,3.0,4.0,1.0,4.0,3.0,0.0,2.0,2.0,5.7,0.0,1.0,50.0,7.6,2.0,4.8,1.0,2208.0,0.0,0.0,0.0,0.0
1.0,0.0,534004.0,38.0,88.0,20.0,1.0,3.0,4.0,1.0,3.0,3.0,0.0,2.0,1.0,2.0,0.6666666666666666,1.0,43.0,75.0,2.0,2.0,1.0,2209.0,0.0,0.0,0.0,1.0
0.0,0.0,528742.0,39.3,66.0,16.0,2.0,3.0,5.0,1.0,4.0,3.0,0.0,2.0,0.0,7.0,3.0,0.0,48.0,8.1,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0
1.0,0.0,535029.0,37.5,112.0,12.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,54.0,57.0,2.0,2.0,1.0,4205.0,0.0,0.0,0.0,1.0
1.0,0.0,528298.0,36.5,72.0,24.0,0.0,3.0,4.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,65.0,7.0,2.0,3.4,1.0,5400.0,0.0,0.0,1.0,0.0
1.0,1.0,5290409.0,39.1,164.0,84.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,5.0,1.0,1.6666666666666667,48.0,7.2,2.0,5.3,1.0,2208.0,0.0,0.0,1.0,0.0
1.0,0.0,530478.0,38.5,86.0,12.0,1.0,3.0,5.0,1.0,3.0,3.0,0.0,2.0,0.0,4.4,0.0,0.0,45.0,6.5,2.0,2.8,1.0,3209.0,0.0,0.0,0.0,0.0
1.0,1.0,5291719.0,38.3,164.0,84.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,5.2,0.0,1.0,48.0,7.5,1.6666666666666667,5.2,1.0,1400.0,0.0,0.0,1.0,0.0
1.0,0.0,529498.0,38.2,66.0,24.0,1.0,3.0,5.0,1.0,3.0,2.0,0.0,2.0,0.0,5.3,0.0,0.0,47.0,7.0,2.0,2.0,1.0,3111.0,0.0,0.0,1.0,2.0
0.0,0.0,529461.0,40.3,114.0,36.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,4.5,0.0,0.0,57.0,8.1,2.0,5.3,0.0,3205.0,0.0,0.0,1.0,0.0
1.0,0.0,527518.0,36.6,96.0,12.0,1.0,3.0,5.0,2.0,4.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,66.0,8.6,2.0,3.4,1.0,2112.0,0.0,0.0,0.0,2.0
0.0,1.0,529642.0,38.1,84.0,40.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0,2.0,1.0,4.0,2.0,1.0,47.0,4.5,2.0,1.6,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,528570.0,38.9,64.0,21.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,0.0,2.0,3.0,3.0,0.6666666666666666,43.0,7.0,1.0,3.6,1.0,2209.0,0.0,0.0,1.0,2.0
